city,freebase_id,iata_code,country
Alpine,/m/010gmr,,United States
Alpine,/m/0_yvx,,United States
Alpirsbach,/m/0f5j09,,Germany
Alpuri,/m/02vl571,,Pakistan
Alqosh,/m/027yn8,,Iraq
Alquízar,/m/02871c0,,Cuba
Alsdorf,/m/091p0y,,Germany
Alsen,/m/0ynml,,United States
Alsfeld,/m/0bkl13,,Germany
Alsium,/m/08947m,,Italy
Alsleben,/m/0cwycb,,Germany
Alsózsolca,/m/02rbvyr,,Hungary
Alta,/m/0q40pfl,,Norway
Alta,/m/0ss4t,,United States
Alta Floresta d'Oeste,/m/027dqhd,,Brazil
Alta Gracia,/m/047qcb,,Argentina
Alta Vista,/m/0st0b,,United States
Alta Vista,/m/0tc5w,,United States
Altai,/m/0fjbdk,,Mongolia
Altai,/m/02vndh3,,Kazakhstan
Altai,/m/02vndh3,,Soviet Union
Altai,/m/02vndh3,,Russian Empire
Altamira,/m/053t90,,Brazil
Altamont,/m/0s6qh,,United States
Altamont,/m/0t7zg,,United States
Altamonte Springs,/m/01zxzv8,,United States
Altanbulag,/m/07r1m_,,Mongolia
Altdorf,/m/01w5sg,,Switzerland
Altdorf bei Nürnberg,/m/05d1ny,,Germany
Altena,/m/01900y,,Germany
Altenberg,/m/0f5jb1,,Germany
Altenburg,/m/02l3p1,,Germany
Altenburg,/m/0wyz1,,United States
Altenkirchen,/m/04qtvn,,Germany
Altensteig,/m/0dykz2,,Germany
Altentreptow,/m/0f5jm3,,Germany
Altheimer,/m/0qtyz,,United States
Altinum,/m/07qk9j,,Italy
Altlandsberg,/m/0f5jq0,,Germany
Alto Alegre,/m/0g151v,,Brazil
Alto Alegre dos Parecis,/m/027dqjf,,Brazil
Alton,/m/0sc6p,,United States
Alton,/m/0wyps,,United States
Alton,/m/010372,,United States
Alton,/m/0t367,,United States
Alton,/m/0t9bz,,United States
Altoona,/m/0zlt9,,United States
Altoona,/m/01121q,,United States
Altoona,/m/0t2ds,,United States
Altoona,/m/0tcdd,,United States
Altura,/m/0wncp,,United States
Alturas,/m/0r1wl,,United States
Altus,/m/0qt41,,United States
Altus,/m/0z6jc,,United States
Altyn asyr,/m/0640k9p,,Turkmenistan
Altötting,/m/04rlt4,,Germany
Aluminé,/m/03hj696,,Argentina
Alushta,/m/071q8d,,Russia
Alushta,/m/071q8d,,Ukraine
Alva,/m/08kdb2,,United Kingdom
Alva,/m/0zbtn,,United States
Alvarado,/m/0b6p1wd,,Mexico
Alvarado,/m/0104w3,,United States
Alvarado,/m/0w5pj,,United States
Alvin,/m/0_yk2,,United States
Alvorada,/m/027vfpb,,Brazil
Alvorada,/m/0b3fds,,Brazil
Alvord,/m/0t0z6,,United States
Alwar,/m/02mrrv,,India
Alwernia,/m/022mp5,,Poland
Alyth,/m/0451x6,,United Kingdom
Alytus,/m/0383pn,,Lithuania
Alyzeia,/m/07s84w9,,Greece
Alzenau,/m/0dmf50,,Germany
Alzey,/m/02hf1v,,Germany
Alūksne,/m/094gr0,,Latvia
Am Dafok,/m/0h1d2_k,,Central African Republic
Am Timan,/m/03cghq,,Chad
Amador City,/m/01z9w3n,,United States
Amagasaki,/m/01wngp,,Japan
Amajari,/m/026cd5h,,Brazil
Amancio,/m/03cblzk,,Cuba
Amantia,/m/026tbc7,,Albania
Amara,/m/0bq0sh,,Romania
"Amara, Nubia",/m/0kbj6wf,,Sudan
Amaragadhi,/m/02vzv8p,,Nepal
Amarah,/m/03qm85,,Iraq
Amaravati,/m/012tql__,,India
Amarete,/m/0b6gnb2,,Bolivia
Amarillo,/m/013n60,,United States
Amarna,/m/0kqg3,,Egypt
Amasya,/m/04sy85,,Turkey
Amathus,/m/0s6b,,Cyprus
Amaya,/m/03wzcr,,Spain
Amazonia,/m/0ws70,,United States
Amba Mariam,/m/05fgd8,,Ethiopia
Ambala,/m/06ycn4,,India
Ambalangoda,/m/03h470t,,Sri Lanka
Ambam,/m/090pdv,,Cameroon
Ambanja,/m/0f2d7h,,Madagascar
Ambato,/m/03__m0,,Ecuador
Amber,/m/0p1kq,,India
Amberg,/m/01b6pf,,Germany
Ambernath,/m/0d__0q,,India
Ambikapur,/m/04tk1x,,India
Ambler,/m/0qgqn,,United States
Ambo,/m/06ryz_,,Ethiopia
Ambo,/m/03h4jl9,,Peru
Ambon,/m/02kstz,,Indonesia
Amboy,/m/0sbfh,,United States
Amboy,/m/0vv95,,United States
Ambracia,/m/0p9y,,Greece
Ambrolauri,/m/099wdp,,Georgia
Ambrose,/m/0yntt,,United States
Ambrose,/m/0rvbq,,United States
Ambrussum,/m/02cll7,,France
Amelas,/m/012gbmsj,,Turkey
Amenia,/m/0ynbw,,United States
American Canyon,/m/0r24y,,United States
American Falls,/m/0s2jl,,United States
American Fork,/m/010gn4,,United States
Americana,/m/02krhv,,Brazil
Americus,/m/0t88g,,United States
Americus,/m/0rz2y,,United States
Ameriola,/m/0ds28gk,,Italy
Amery,/m/0117pf,,United States
Ames,/m/0105m2,,United States
Ames,/m/0nmj,,United States
Amesbury,/m/01m7m3,,United States
Ameselum,/m/03b__gz,,Italy
Amfissa,/m/075wl6,,Greece
Amherst,/m/0105d3,,United States
Amherst,/m/0d739,,United States
Amherst,/m/0yzvj,,United States
Amidon,/m/0yrgs,,United States
Amiens,/m/0l17s,,France
Amilos,/m/04q3cn_,,Greece
Amiternum,/m/01c_gh,,Italy
Amity,/m/0zglj,,United States
Amity,/m/0qs2t,,United States
Amlapura,/m/02633th,,Indonesia
Amman,/m/0c7zf,,Jordan
Ammon,/m/0s15h,,United States
Amnisos,/m/0b7xpc,,Greece
Amol,/m/03d8k7,,Iran
Amorbach,/m/04dn2l,,Germany
Amoret,/m/0wsmr,,United States
Amorium,/m/0c8klk,,Turkey
Amorka,/m/0gky0qp,,Nigeria
Amory,/m/0wr23,,United States
Amos,/m/063yjyx,,Turkey
Amoudah,/m/02pzqmn,,Syria
Amphawa,/m/0cv8r8,,Thailand
Amphicleia,/m/0f5763,,Greece
Amphidolis,/m/0bbtphp,,Greece
Amphigeneia,/m/04jc57g,,Greece
Amphilochian Argos,/m/0gmdx99,,Greece
Amphimalla,/m/0d83cr,,Greece
Amphipolis,/m/0slq,,Greece
Amravati,/m/037vmr,,India
Amreli,/m/08s_34,,India
Amriswil,/m/0g30gn,,Switzerland
Amritsar,/m/029kpy,,India
Amroha,/m/06sx5h,,India
Amsterdam,/m/0k3p,,Netherlands
Amsterdam,/m/01mddx,,United States
Amsterdam,/m/0wsn2,,United States
Amvrosiivka,/m/0djvyc,,Ukraine
Amvrosiivka,/m/0djvyc,,Soviet Union
Amydon,/m/07kfg0s,,Greece
Amyrus,/m/0km50gw,,Greece
Amyzon,/m/03m6xmn,,Turkey
América,/m/037r2n,,Argentina
Amöneburg,/m/0csbyb,,Germany
An der Schmücke,/m/03cckn5,,Germany
Anaco,/m/042wlg,,Venezuela
Anaconda,/m/03n8s4,,United States
Anacortes,/m/010t6_,,United States
Anadarko,/m/0z4df,,United States
Anaheim,/m/0k9p4,,United States
Anahuac,/m/0_zy3,,United States
Anak Bukit,/m/0fnfmh,,Malaysia
Anaktuvuk Pass,/m/0qglx,,United States
Anamoose,/m/0h7rh,,United States
Anamosa,/m/0t04b,,United States
Anand,/m/05k2jm,,India
Ananindeua,/m/0f92r9,,Brazil
Ananiv,/m/0gt2p9,,Ukraine
Anapra,/m/04b9qjr,,Mexico
Anathoth,/m/0hykz,,Palestine
Anazarbus,/m/0p4q,,Turkey
Ancaster Roman town,/m/0284wwd,,United Kingdom
Anchorage,/m/0g_wn2,,United States
Anchorage,/m/0tf8t,,United States
Anchovy,/m/076vp6w,,Jamaica
Ancient Argishtikhinili,/m/0p3m1c9,,Armenia
Ancient Carthage,/m/03bxx70,,
Ancient City of Vijayanagara,/m/02650_z,,India
Ancient Corinth,/m/03qmr1n,,Greece
Ancient Linzi,/m/0g5qyp,,People's Republic of China
Ancient Ostra,/m/0gjx97,,Italy
Ancient Thera,/m/05pdkk0,,Greece
Ancona,/m/0dtyg,,Italy
Ancuabe,/m/03whsw3,,Mozambique
Ancud,/m/04555t,,Chile
Andacollo,/m/0cxjql,,Chile
Andahuaylas,/m/0c6pfn,,Peru
Andale,/m/0tbjc,,United States
Andalgalá,/m/0dkcw0,,Argentina
Andalusia,/m/0q65t,,United States
Andania,/m/0fz99w,,Greece
Andenne,/m/017sdj,,Belgium
Anderlecht,/m/013vdz,,Belgium
Andernach,/m/05kykh,,Germany
Anderson,/m/0qd8t,,United States
Anderson,/m/0sngf,,United States
Anderson,/m/010214,,United States
Anderson,/m/0r6nl,,United States
Anderson,/m/0wxqm,,United States
Anderson,/m/0_kfv,,United States
Andersonville,/m/013t9,,United States
Anderston,/m/0448rv,,United Kingdom
Andetrium,/m/03qf0st,,Croatia
Andijan,/m/02p409,,Uzbekistan
Andimeshk,/m/060kdc,,Iran
Andkhoy,/m/076bdf,,Afghanistan
Andong,/m/03v94_,,South Korea
Andorra la Vella,/m/0g53z,,Andorra
Andover,/m/0stgw,,United States
Andover,/m/0t5g7,,United States
Andover,/m/0vspk,,United States
Andrew,/m/0s_pt,,United States
Andrews,/m/0yfb6,,United States
Andrews,/m/0_xj6,,United States
Andria,/m/07swqp,,Italy
Andriaca,/m/0b77t5d,,Turkey
Andrijevica,/m/02b37w,,Montenegro
Andrushivka,/m/0gt28w,,Ukraine
Andrychów,/m/022m21,,Poland
Anemurium,/m/0fxrq2,,Turkey
Anenii Noi,/m/082mp5,,Moldova
Anenii Noi,/m/082mp5,,Ottoman Empire
Anenii Noi,/m/082mp5,,Soviet Union
Anenii Noi,/m/082mp5,,Russian Empire
Anenii Noi,/m/082mp5,,Russian Republic
Anenii Noi,/m/082mp5,,Kingdom of Romania
Anenii Noi,/m/082mp5,,Moldavian Democratic Republic
Anenii Noi,/m/082mp5,,Principality of Moldavia
Aneta,/m/0yq25,,United States
Anfa,/m/09gv35,,Morocco
Anfa,/m/09gv35,,Mauretania
Angeles,/m/03g7bg,,Philippines
Angels Camp,/m/0qy9x,,United States
Angermünde,/m/0489hn,,Germany
Angers,/m/0l4lj,,France
Angier,/m/0ygwr,,United States
Angkor,/m/0mcq2,,Cambodia
Angleton,/m/0_ykg,,United States
Angoche,/m/03xrn2,,Mozambique
Angol,/m/0845v6,,Chile
Angola,/m/0sq5c,,United States
Angoon,/m/0qg_z,,United States
Angoor Adda,/m/04ld0_2,,Pakistan
Angra dos Reis,/m/053zz_,,Brazil
Angren,/m/03mf7p2,,Uzbekistan
Angus,/m/0106_m,,United States
Ani,/m/0lr61,,Turkey
Aniak,/m/0qct6,,United States
Anillaco,/m/0bwm4ps,,Argentina
Anina,/m/0gtt5,,Romania
Aninoasa,/m/06b0qp,,Romania
Anita,/m/0ssmy,,United States
Anjangaon,/m/0d__ty,,India
Anju,/m/0ct_f1,,North Korea
Anjō,/m/01wlss,,Japan
Ankang,/m/056ncz,,People's Republic of China
Ankara,/m/0jyw,,Turkey
Ankaran,/m/04040d0,,Slovenia
Ankeny,/m/0t2f3,,United States
Anklam,/m/01238q,,Germany
Anklav,/m/0f05c5,,India
Ankober,/m/04sfhk,,Ethiopia
Ankuwa,/m/0fqn9t8,,Turkey
Ann Arbor,/m/0wh3,,United States
Anna,/m/0__6v,,United States
Anna,/m/0shg2,,United States
Anna Maria,/m/01zx_f8,,United States
Anna Regina,/m/0dd34j,,Venezuela
Anna Regina,/m/0dd34j,,Guyana
Annaba,/m/04m7fh,,Algeria
Annaberg-Buchholz,/m/06hqyd,,Germany
Annaburg,/m/0d32hv,,Germany
Annandale,/m/0wnqd,,United States
Annapolis,/m/0fvwg,,United States
Annapolis,/m/0ww73,,United States
Annecy,/m/02jsr9,,France
Anniston,/m/0q48z,,United States
Anniston,/m/0wxxg,,United States
Annopol,/m/04fwww,,Poland
Annotto Bay,/m/09rv6n8,,Jamaica
Annweiler am Trifels,/m/08552_,,Germany
Anoka,/m/0vspx,,United States
Anor,/m/06lgrg,,France
Anqing,/m/06bchz,,People's Republic of China
Ans,/m/017vnn,,Belgium
Ansan,/m/03v6h7,,South Korea
Ansbach,/m/014ns,,Germany
Anse-à-Pitres,/m/02w_sql,,Haiti
Anseong,/m/03v6j2,,South Korea
Anshan,/m/017t5f,,People's Republic of China
Anshan Persia,/m/05h83n,,Iran
Anshun,/m/0ggf5x,,People's Republic of China
Ansi City,/m/0jt98t5,,People's Republic of China
Anson,/m/0104z7,,United States
Ansonia,/m/01lxt9,,United States
Ansonville,/m/0yczk,,United States
Antakya,/m/0235kc,,Turkey
Antalya,/m/01_hhp,,Turkey
Antananarivo,/m/0fm_1,,Madagascar
Antandrus,/m/0cgs71,,Turkey
Antelope,/m/0zg6b,,United States
Antemnae,/m/07yn00,,Italy
Antequera,/m/05kvr5,,Spain
Anthedon,/m/0pk_g73,,Greece
Anthemous,/m/06w1klv,,Greece
Anthemusias,/m/0d3tyx,,Iraq
Anthon,/m/0t4l9,,United States
Anthony,/m/02080js,,United States
Anthony,/m/0t75x,,United States
Anthylla,/m/0c2n1_,,Egypt
Antibes,/m/01hh1y,,France
Anticyra,/m/07z7b_,,Greece
Antigo,/m/02b8gf,,United States
Antigonia,/m/0b7671,,Albania
Antigonia,/m/0c34mg,,Turkey
Antigonia,/m/0c3khb,,North Macedonia
Antigonia,/m/0c3kct,,Greece
Antigua Guatemala,/m/0146xw,,Guatemala
Antilla,/m/0c2xn8,,Cuba
Antinoöpolis,/m/0dg9c0,,Egypt
Antioch,/m/096p6,,Turkey
Antioch,/m/0qyjk,,United States
Antioch of Pisidia,/m/033kln,,Turkey
Antiochia Lamotis,/m/0bjhkl,,Turkey
Antiochia ad Cragum,/m/0bjh3z,,Turkey
Antiochia ad Pyramum,/m/0bjlzr,,Turkey
Antiochia in Scythia,/m/0bk84x,,Uzbekistan
Antiphellus,/m/0b73rb8,,Turkey
Antissa,/m/09zh3q,,Greece
Antler,/m/0yn1g,,United States
Antlers,/m/0z9nm,,United States
Antofagasta,/m/03n6h_,,Chile
Antoing,/m/017qf1,,Belgium
Anton,/m/0103_c,,United States
Antratsyt,/m/0cbr2k,,Ukraine
Antsirabe,/m/09kszs,,Madagascar
Antsiranana,/m/01nx08,,Madagascar
Antsla,/m/0h5ylf,,Estonia
Antwerp,/m/0fydw,,Belgium
Antônio João,/m/027c2dd,,Brazil
Anupshahr,/m/0f05pz,,India
Anuradhapura,/m/01p_k3,,Sri Lanka
Anvik,/m/0qh_b,,United States
Anyang,/m/03s6_w,,South Korea
Anyang,/m/02fchr,,People's Republic of China
Anykščiai,/m/09v0hw,,Lithuania
Anzhero-Sudzhensk,/m/08v0z4,,Russia
Anáhuac Municipality,/m/02r1s1k,,Mexico
Anápolis,/m/012lbk,,Brazil
Aného,/m/052q_d,,Togo
Aomori,/m/0gqhy,,Japan
Apach,/m/0cn9r9,,France
Apache Junction,/m/0qpgy,,United States
Apalachicola,/m/0rknt,,United States
Apamea,/m/0b_8jf,,Syria
Apamea,/m/0bzthh,,Turkey
Apamea,/m/0b_6k_,,Iraq
Apamea Myrlea,/m/0bzs4k,,Turkey
Apamea Myrlea,/m/0bzs4k,,Kingdom of Pergamon
Apamea Ragiana,/m/0bzr63,,Macedonian Empire
Apamea on the Euphrates,/m/0b_4lk,,Turkey
Apapa,/m/05r8h9,,Nigeria
Aparecida de Goiânia,/m/09vmjw,,Brazil
Apatou,/m/0g4tpf,,France
Ape,/m/0c3vz6,,Latvia
Apeldoorn,/m/0vb3vbs,,Netherlands
Apex,/m/0ylfy,,United States
Aphek,/m/02xstj,,Israel
Aphrodisias,/m/0150r4,,Turkey
Aphrodisias of Cilicia,/m/0gh74bx,,Turkey
Aphytis,/m/080ntpc,,Greece
Apia,/m/0fnzs,,Samoa
Apiolae,/m/076zzf9,,Italy
Apis,/m/0dh3bx,,Egypt
Aplington,/m/0ss87,,United States
Apoera,/m/0g5s4q,,Suriname
Apolda,/m/068rcc,,Germany
Apollonia,/m/0bdhz2,,Libya
Apollonia,/m/05xd5y,,Albania
Apollonia,/m/03g_rf8,,Greece
Apollonia,/m/03c0l9s,,Greece
Apollonia,/m/03c003z,,Greece
Apollonia,/m/03c0kct,,Turkey
Apollonia,/m/03b__m3,,Italy
Apollonia,/m/03c0170,,Greece
Apollonia,/m/03b__s8,,Greece
Apollonia,/m/03b__x1,,Greece
Apollonia,/m/0vpn737,,Turkey
Apollonopolis Parva,/m/0dfdlp,,Egypt
Apollonos Hydreium,/m/0dfyn_,,Egypt
Apolo,/m/04kzxk,,Bolivia
Apopka,/m/0rpff,,United States
Apostolove,/m/0gtqhf,,Ukraine
Appingedam,/m/0v07r,,Netherlands
Apple Valley,/m/0vyxx,,United States
Appleby,/m/0106yv,,United States
Appleton,/m/013nv_,,United States
Appleton,/m/0wk_p,,United States
Appleton City,/m/0w_b3,,United States
Apros,/m/01qqmm,,Turkey
Aptera,/m/0288q4r,,Greece
Apucarana,/m/0f7168,,Brazil
Apulon,/m/0fqsntr,,Romania
Apóstoles,/m/0g77vb,,Argentina
Aqaba,/m/01wh27,,Jordan
Aquae Flaviae,/m/0bdcnm,,Portugal
Aquae Flaviae,/m/0bdcnm,,Ancient Rome
Aquae Sulis,/m/025s3l6,,United Kingdom
Aquilla,/m/0103vw,,United States
Ar,/m/07k881l,,Moab
Ar Ramtha,/m/0bnz98,,Jordan
Ar Rutba,/m/052ltc,,Iraq
Arab,/m/0q6ff,,United States
Arabsiyo,/m/0cz3bk,,Somalia
Arabsiyo,/m/0cz3bk,,Somaliland
Aracaju,/m/01hy84,,Brazil
Aracruz,/m/035rdy,,Brazil
Arad,/m/01t39h,,Israel
Arad,/m/0250b0,,Romania
Araden,/m/09h7fs,,Iraq
Aragnouet,/m/03nv2dl,,France
Aragon,/m/0ryrj,,United States
Araguari,/m/0b0wfc,,Brazil
Araguaína,/m/0f9dyj,,Brazil
Arak,/m/048zmp,,Iran
Aral,/m/06dkfl,,Kazakhstan
Aral Moreira,/m/027c2m8,,Brazil
Arambagh,/m/0f05t2,,India
Arani,/m/08nb03,,Bolivia
Aranjuez,/m/012fn6,,Spain
Aransas Pass,/m/013lr_,,United States
Arapahoe,/m/0yjlz,,United States
Arapahoe,/m/0x6pv,,United States
Arapiraca,/m/051c8k,,Brazil
Araplos,/m/07s94f9,,
Arapongas,/m/03mf7wj,,Brazil
Arar,/m/04pcp_,,Saudi Arabia
Araraquara,/m/04mym6,,Brazil
Araras,/m/02kcn9,,Brazil
Ararat,/m/031vs9,,Australia
Araria,/m/05pnbs,,India
Araruama,/m/027l4j8,,Brazil
Arau,/m/06hn8y,,Malaysia
Arauca,/m/02p07g,,Colombia
Arauco,/m/03qhw23,,Chile
Araucária,/m/0fb4xn,,Brazil
Arauquita,/m/02qhybd,,Colombia
Araure,/m/0gmm73,,Venezuela
Araxa,/m/012hd8h1,,Turkey
Araxá,/m/09_t3r,,Brazil
Araçatuba,/m/03ffs8,,Brazil
Arba,/m/03qj8jv,,Greece
Arba Minch,/m/06k9s5,,Ethiopia
Arbon,/m/0g363d,,Switzerland
Arboye,/m/0fv4tt,,Ethiopia
Arbroath,/m/0k0qc,,United Kingdom
Arbyrd,/m/0wvcv,,United States
Arcade,/m/0rxdq,,United States
Arcadia,/m/02nlsp,,United States
Arcadia,/m/0q_xk,,United States
Arcadia,/m/0rkcd,,United States
Arcadia,/m/0t64r,,United States
Arcadia,/m/0sshg,,United States
Arcadia,/m/0ww7g,,United States
Arcata,/m/0qzgc,,United States
Archdale,/m/013h_r,,United States
Archelais,/m/047pb5l,,Palestinian National Authority
Archer,/m/0rh7f,,United States
Archer,/m/0t1wl,,United States
Archer City,/m/0_xmb,,United States
Archer Lodge,/m/03h526z,,United States
Archidona,/m/05mxnxf,,Ecuador
Archie,/m/0wt9g,,United States
Arcidava,/m/0cnzj8t,,Romania
Arco,/m/0s18m,,United States
Arco,/m/0w4zh,,United States
Arcobara,/m/0gg9bzd,,Romania
Arcola,/m/0s663,,United States
Arcola,/m/01016z,,United States
Ardahan,/m/0b318z,,Turkey
Arden Hills,/m/0xfjf,,United States
Ardmore,/m/0z4l8,,United States
Ardmore,/m/013lj3,,United States
Ardoch,/m/0yry4,,United States
Ardrossan,/m/03vhrh,,United Kingdom
Ardud,/m/02w6pcj,,Romania
Aredale,/m/0ss8l,,United States
Areguá,/m/06xh4n,,Paraguay
Areka,/m/03d0k_z,,Ethiopia
Arekere,/m/0gmslr,,India
Arelate,/m/0knf8,,France
Arendsee,/m/04lxh0,,Germany
Arequipa,/m/01py87,,Peru
Arethusa,/m/06w2b7c,,Greece
Arezzo,/m/0pbjg,,Italy
Argeathae,/m/0520vrf,,Greece
Argedava,/m/07gh5w,,Romania
Argenteuil,/m/01qnvn,,France
Argentomagus,/m/03m9fwg,,France
Argonia,/m/0tb_p,,United States
Argusville,/m/0ync6,,United States
Argyle,/m/020yfrx,,United States
Argyle,/m/0w5pw,,United States
Ariamsvlei,/m/0413m7f,,Namibia
Ariassus,/m/047q4kd,,Turkey
Arica,/m/03mt2k,,Chile
Ariel,/m/02v02w,,Palestine
Arif Wala,/m/0g6nxc,,Pakistan
Ariha,/m/02qhf31,,Syria
Arimathea,/m/02xtb2,,Ancient Rome
Arimo,/m/0s0rb,,United States
Ariogala,/m/0b7gt5,,Lithuania
Arion,/m/0stmp,,United States
Ariquemes,/m/01zmm8,,Brazil
Arish,/m/02hh2g,,Egypt
Arispe,/m/0t3qf,,United States
Aristóbulo del Valle,/m/0bwlzys,,Argentina
Arkadelphia,/m/0qs34,,United States
Arkalyk,/m/0641hp,,Kazakhstan
Arkansas City,/m/0t629,,United States
Arlesheim,/m/0g77y5,,Switzerland
Arlington,/m/0zct9,,United States
Arlington,/m/0td7v,,United States
Arlington,/m/0nqph,,United States
Arlington,/m/010tg8,,United States
Arlington,/m/0sz9c,,United States
Arlington,/m/0t9vk,,United States
Arlington,/m/0whr9,,United States
Arlington,/m/013l54,,United States
Arlington,/m/0rtjq,,United States
Arlon,/m/017wlq,,Belgium
Arma,/m/0t652,,United States
Armadale,/m/0b5hxc,,United Kingdom
Armagh,/m/02dtqs,,United Kingdom
Armavir,/m/012c8xjd,,Armenia
Armavir,/m/051d56,,Russia
Armenia,/m/04djrr,,Colombia
Armentières,/m/043049,,France
Armiansk,/m/0d0n25,,Russia
Armidale,/m/01hl8k,,Australia
Armour,/m/0_q58,,United States
Armstrong,/m/03ybr7,,Canada
Armstrong,/m/0ww4b,,United States
Armstrong,/m/0sz79,,United States
Arneae,/m/012hdwqm,,Turkey
Arneburg,/m/0d4td9,,Germany
Arnegard,/m/0yppg,,United States
Arnhem,/m/0flsf,,Netherlands
Arnis,/m/0cyy1g,,Germany
Arnold,/m/0_gt0,,United States
Arnold,/m/0wwn5,,United States
Arnolds Park,/m/01_41f4,,United States
Arnoldsville,/m/0ryj7,,United States
Arnos Vale,/m/03hlylm,,Saint Vincent and the Grenadines
Arnsberg,/m/019cn6,,Germany
Arnstadt,/m/04pwrt,,Germany
Arnstein,/m/08xnbc,,Germany
Arnstein,/m/09v19n1,,Germany
Arosuka,/m/0jkws0f,,Indonesia
Arp,/m/0108w6,,United States
Arraba,/m/02qhx2w,,Israel
Arrah,/m/06xvh6,,India
Arrecife,/m/04b696,,Spain
Arroyito,/m/0fwnrg,,Argentina
Arroyo Concepción,/m/0b6cysh,,Bolivia
Arroyo Grande,/m/0r5h8,,United States
Arsamosata,/m/0bgm38,,Turkey
Arsinoe,/m/0d7_53,,Cyprus
Arsinoe,/m/0d7_jb,,Cyprus
Arsinoe,/m/0d7d1z,,Greece
Arsinoe,/m/0d7hbn,,Turkey
Arta,/m/07rm47,,Greece
Arta,/m/09bb41,,Djibouti
Artacoana,/m/06w6nny,,Afghanistan
Artemisa,/m/0cb5pc,,Cuba
Artemita,/m/0g585vt,,Iraq
Artern,/m/08h0fs,,Germany
Artesia,/m/0xv25,,United States
Artesia,/m/0q_xz,,United States
Arth,/m/0b4hpt,,Switzerland
Arthur,/m/0s_lc,,United States
Arthur,/m/0ynck,,United States
Artichia,/m/07s9htx,,Albania
Artigas,/m/06xjzt,,Uruguay
Artsyz,/m/0gt2n8,,Ukraine
Artuklu district,/m/0vztwz9,,Turkey
Artvin,/m/063vhr,,Turkey
Arua,/m/079zdk,,Uganda
Arumbakkam,/m/0dj6ch,,India
Arusha,/m/01_fpx,,Tanzania
Arvada,/m/0r8g_,,United States
Arvaikheer,/m/07wtq4,,Mongolia
Arvida,/m/06hx1c,,Canada
Arvin,/m/0q_0k,,United States
Arwad,/m/061b6h,,Syria
Arycanda,/m/0fb2fg,,Turkey
Arys,/m/03ccyqn,,Kazakhstan
Arys,/m/03ccyqn,,Soviet Union
Arys,/m/03ccyqn,,Russian Empire
Arzashkun,/m/02rqx_c,,Turkey
Arzberg,/m/0f5kqk,,Germany
Arzew,/m/06xkt_,,Algeria
Asaak,/m/0ddh3sf,,Parthian Empire
Asaba,/m/06vcp2,,Nigeria
Asadabad,/m/03dsx4,,Afghanistan
Asadal,/m/0fr8km,,Dangun Joseon
Asahikawa,/m/01wf54,,Japan
Asaita,/m/06__g4,,Ethiopia
Asaka,/m/0263g8k,,Uzbekistan
Asaka,/m/01whmp,,Japan
Asan,/m/03v73q,,South Korea
Asansol,/m/03mdt3,,India
Asbury,/m/0svct,,United States
Asbury,/m/0wwfn,,United States
Asbury Park,/m/0xpzj,,United States
Ascención de Guarayos,/m/0b6fqz_,,Bolivia
Aschaffenburg,/m/015_03,,Germany
Aschersleben,/m/06wvr4,,Germany
Ascope,/m/047t16z,,Peru
Ascra,/m/0hznq7s,,Greece
Asenovgrad,/m/054fct,,Bulgaria
Ash Flat,/m/0qt5s,,United States
Ash Grove,/m/0wvqk,,United States
Ashburn,/m/0rzkm,,United States
Ashby,/m/0w03y,,United States
Ashdod,/m/01q2k7,,Israel
Ashdown,/m/0qvc1,,United States
Asheboro,/m/0yjxq,,United States
Asherton,/m/020yjfd,,United States
Asheville,/m/0ydpd,,United States
Ashgabat,/m/0fmsx,,Turkmenistan
Ashikaga,/m/0gp5yl,,Japan
Ashkelon,/m/0fdk4,,Israel
Ashland,/m/0jv5j,,United States
Ashland,/m/01mj8k,,United States
Ashland,/m/0t5v1,,United States
Ashland,/m/0tcsx,,United States
Ashland,/m/0ysjk,,United States
Ashland,/m/0x9d5,,United States
Ashland,/m/0wst7,,United States
Ashley,/m/0yplq,,United States
Ashley,/m/0shtw,,United States
Ashokenagar Kalyangarh,/m/0f06f4,,India
Ashoknagar,/m/071hy4,,India
Ashtabula,/m/0ysn0,,United States
Ashteroth Karnaim,/m/07pshv,,Syria
Ashton,/m/0_s5x,,United States
Ashton,/m/0s1q1,,United States
Ashton,/m/0t1y_,,United States
Ashville,/m/01z24qf,,United States
Asilah,/m/07knvb,,Morocco
Asine,/m/09gjps,,Greece
Asine,/m/05pdfhl,,Greece
Askewville,/m/0yd7w,,United States
Askov,/m/0wcpn,,United States
Asmara,/m/0fnz8,,Eritrea
Asnières-sur-Seine,/m/04blkp,,France
Asosa,/m/07ntwh,,Ethiopia
Asotin,/m/010pnh,,United States
Aspen,/m/0d1qn,,United States
Aspendos,/m/02xpxs,,Turkey
Asperg,/m/0dvpc4,,Germany
Aspinwall,/m/0stn0,,United States
Assab,/m/048jk8,,Eritrea
Assamaka,/m/0b1n3r,,Niger
Assaria,/m/0tbfz,,United States
Assela,/m/07bc72,,Ethiopia
Assen,/m/0jr7d,,Netherlands
Assesos,/m/0dgn8l3,,Turkey
Assis,/m/03ykdy,,Brazil
Assis Brasil,/m/026bd_0,,Brazil
Assomada,/m/08strn,,Cape Verde
Assorus,/m/04t11c,,Italy
Assos,/m/06y9j0,,Turkey
Assumption,/m/0s3ym,,United States
Assur,/m/02wkmf,,Iraq
